app,policy_area,metric,period,value
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q2,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q3,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2020Q4,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q1,N/A
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q2,"2,800"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q3,"2,800"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2021Q4,"180,500"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q1,"687,800"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q2,"15,900"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q3,"205,300"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2022Q4,"76,300"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q1,"17,200"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q2,"41,300"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q3,"116,600"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2023Q4,"1,200,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q1,"73,400"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q2,"52,300"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q3,"106,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2024Q4,"134,000"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q1,"287,400"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q2,"605,700"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q3,"432,900"
Facebook,Child Endangerment: Sexual Exploitation,Content Restored without appeal,2025Q4,"84,400"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2017Q4,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q1,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q2,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q3,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2018Q4,N/A
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q1,"5,300"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q2,"1,500"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q3,"3,400"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2019Q4,"2,500"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q1,"500"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q2,"50"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q3,"1,200"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2020Q4,"3,200"
Facebook,Child Nudity & Sexual Exploitation,Content Restored without appeal,2021Q1,"46,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2017Q4,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2018Q1,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2018Q2,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2018Q3,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2018Q4,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q1,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q2,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q3,N/A
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2019Q4,"34,900"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q1,"11,300"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q2,"133,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q3,"123,500"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2020Q4,"204,200"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q1,"454,800"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q2,"484,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q3,"433,100"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2021Q4,"115,400"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q1,"219,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q2,"9,100"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q3,"17,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2022Q4,"11,000"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q1,"16,800"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q2,"307,100"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q3,"7,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2023Q4,"2,000"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q1,"1,700"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q2,"2,800"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q3,"46,600"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2024Q4,"8,700"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q1,"2,700"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q2,"1,100"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q3,"3,200"
Facebook,Dangerous Organizations: Organized Hate,Content Restored without appeal,2025Q4,"4,200"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2017Q4,N/A
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q1,N/A
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q2,N/A
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q3,N/A
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2018Q4,N/A
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q1,"151,500"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q2,"168,600"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q3,"172,100"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2019Q4,"287,900"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q1,"198,700"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q2,"531,400"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q3,"122,700"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2020Q4,"50,300"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q1,"62,600"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q2,"41,200"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q3,"85,200"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2021Q4,"52,300"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q1,"408,300"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q2,"24,400"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q3,"4,000,000"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2022Q4,"207,200"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q1,"332,500"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q2,"798,300"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q3,"5,700"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2023Q4,"20,400"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q1,"4,900"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q2,"4,900"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q3,"17,800"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2024Q4,"9,200"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q1,"5,300"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q2,"514,200"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q3,"140,100"
Facebook,Dangerous Organizations: Terrorism,Content Restored without appeal,2025Q4,"10,900"
Facebook,Hateful Conduct,Content Restored without appeal,2017Q4,N/A
Facebook,Hateful Conduct,Content Restored without appeal,2018Q1,N/A
Facebook,Hateful Conduct,Content Restored without appeal,2018Q2,N/A
Facebook,Hateful Conduct,Content Restored without appeal,2018Q3,N/A
Facebook,Hateful Conduct,Content Restored without appeal,2018Q4,N/A
Facebook,Hateful Conduct,Content Restored without appeal,2019Q1,"700"
Facebook,Hateful Conduct,Content Restored without appeal,2019Q2,"1,500"
Facebook,Hateful Conduct,Content Restored without appeal,2019Q3,"2,200"
Facebook,Hateful Conduct,Content Restored without appeal,2019Q4,"2,400"
Facebook,Hateful Conduct,Content Restored without appeal,2020Q1,"1,000"
Facebook,Hateful Conduct,Content Restored without appeal,2020Q2,"145,700"
Facebook,Hateful Conduct,Content Restored without appeal,2020Q3,"232,600"
Facebook,Hateful Conduct,Content Restored without appeal,2020Q4,"211,300"
Facebook,Hateful Conduct,Content Restored without appeal,2021Q1,"324,200"
Facebook,Hateful Conduct,Content Restored without appeal,2021Q2,"328,200"
Facebook,Hateful Conduct,Content Restored without appeal,2021Q3,"303,000"
Facebook,Hateful Conduct,Content Restored without appeal,2021Q4,"227,800"
Facebook,Hateful Conduct,Content Restored without appeal,2022Q1,"218,200"
Facebook,Hateful Conduct,Content Restored without appeal,2022Q2,"11,800"
Facebook,Hateful Conduct,Content Restored without appeal,2022Q3,"7,100"
Facebook,Hateful Conduct,Content Restored without appeal,2022Q4,"12,800"
Facebook,Hateful Conduct,Content Restored without appeal,2023Q1,"6,300"
Facebook,Hateful Conduct,Content Restored without appeal,2023Q2,"6,000,000"
Facebook,Hateful Conduct,Content Restored without appeal,2023Q3,"6,900"
Facebook,Hateful Conduct,Content Restored without appeal,2023Q4,"4,200"
Facebook,Hateful Conduct,Content Restored without appeal,2024Q1,"3,400"
Facebook,Hateful Conduct,Content Restored without appeal,2024Q2,"2,900"
Facebook,Hateful Conduct,Content Restored without appeal,2024Q3,"4,800"
Facebook,Hateful Conduct,Content Restored without appeal,2024Q4,"4,100"
Facebook,Hateful Conduct,Content Restored without appeal,2025Q1,"9,800"
Facebook,Hateful Conduct,Content Restored without appeal,2025Q2,"3,100"
Facebook,Hateful Conduct,Content Restored without appeal,2025Q3,"1,600"
Facebook,Hateful Conduct,Content Restored without appeal,2025Q4,"2,600"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2017Q4,N/A
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q1,N/A
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q2,N/A
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q3,N/A
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2018Q4,N/A
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q1,"400"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q2,"16,400"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q3,"28,500"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2019Q4,"74,700"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q1,"11,600"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q2,"46,700"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q3,"82,900"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2020Q4,"316,500"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q1,"97,100"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q2,"59,200"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q3,"83,500"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2021Q4,"119,800"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q1,"111,400"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q2,"51,900"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q3,"18,800"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2022Q4,"32,200"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q1,"10,400"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q2,"14,300"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q3,"4,800"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2023Q4,"3,000"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q1,"2,800"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q2,"11,700"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q3,"99,200"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2024Q4,"195,500"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q1,"203,700"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q2,"280,500"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q3,"130,600"
Facebook,Restricted Goods & Services: Drugs,Content Restored without appeal,2025Q4,"124,500"
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2017Q4,N/A
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q1,N/A
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q2,N/A
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q3,N/A
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2018Q4,N/A
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q1,"700"
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q2,"13,300"
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q3,"19,400"
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2019Q4,"12,500"
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2020Q1,"4,500"
Facebook,Restricted Goods & Services: Firearms,Content Restored without appeal,2020Q2,"9,100"
