1;2;3;4;5;6;7;8;9;10;11
143210;Verbreitung, Erwerb, Besitz und Herstellung von Kinderpornographie § 184b Abs. 1 StGB;X;6,663;3,797;358;168;114;49;20;7
143211;Verbreitung von Kinderpornographie § 184b Abs. 1 Nr. 1 StGB;M;5,126;3,020;288;135;94;41;16;2
143211;Verbreitung von Kinderpornographie § 184b Abs. 1 Nr. 1 StGB;W;712;296;19;8;7;0;2;2
143211;Verbreitung von Kinderpornographie § 184b Abs. 1 Nr. 1 StGB;X;5,838;3,316;307;143;101;41;18;4
143212;Besitzverschaffung für andere von Kinderpornographie § 184b Abs. 1 Nr. 2 StGB;M;590;367;39;20;10;6;1;2
143212;Besitzverschaffung für andere von Kinderpornographie § 184b Abs. 1 Nr. 2 StGB;W;52;22;1;1;0;0;0;0
143212;Besitzverschaffung für andere von Kinderpornographie § 184b Abs. 1 Nr. 2 StGB;X;642;389;40;21;10;6;1;2
143213;Herstellung auch ohne Verbreitungsabsicht von Kinderpornographie mit tatsächlichem Geschehen § 184b Abs. 1 Nr. 3 StGB;M;89;68;12;4;3;3;1;1
143213;Herstellung auch ohne Verbreitungsabsicht von Kinderpornographie mit tatsächlichem Geschehen § 184b Abs. 1 Nr. 3 StGB;W;23;7;0;0;0;0;0;0
143213;Herstellung auch ohne Verbreitungsabsicht von Kinderpornographie mit tatsächlichem Geschehen § 184b Abs. 1 Nr. 3 StGB;X;112;75;12;4;3;3;1;1
143214;Herstellung mit Verbreitungsabsicht von Kinderpornographie § 184b Abs. 1 Nr. 4 StGB;M;74;40;1;1;0;0;0;0
143214;Herstellung mit Verbreitungsabsicht von Kinderpornographie § 184b Abs. 1 Nr. 4 StGB;W;40;7;0;0;0;0;0;0
143214;Herstellung mit Verbreitungsabsicht von Kinderpornographie § 184b Abs. 1 Nr. 4 StGB;X;114;47;1;1;0;0;0;0
143220;Verbreitung und Herstellung von Kinderpornographie gewerbs-/bandenmäßig § 184b Abs. 2 StGB;M;27;17;3;1;2;0;0;0
143220;Verbreitung und Herstellung von Kinderpornographie gewerbs-/bandenmäßig § 184b Abs. 2 StGB;W;9;4;0;0;0;0;0;0
143220;Verbreitung und Herstellung von Kinderpornographie gewerbs-/bandenmäßig § 184b Abs. 2 StGB;X;36;21;3;1;2;0;0;0
143230;Besitz oder sich Verschaffen von Kinderpornographie § 184b Abs. 3 StGB;M;4,703;3,011;310;135;91;42;34;8
143230;Besitz oder sich Verschaffen von Kinderpornographie § 184b Abs. 3 StGB;W;619;262;18;11;4;0;2;1
143230;Besitz oder sich Verschaffen von Kinderpornographie § 184b Abs. 3 StGB;X;5,322;3,273;328;146;95;42;36;9
143500;Verbreitung, Erwerb, Besitz und Herstellung jugendpornographischer Schriften § 184c StGB;M;1,508;644;61;27;16;10;7;1
143500;Verbreitung, Erwerb, Besitz und Herstellung jugendpornographischer Schriften § 184c StGB;W;330;40;3;2;0;1;0;0
143500;Verbreitung, Erwerb, Besitz und Herstellung jugendpornographischer Schriften § 184c StGB;X;1,838;684;64;29;16;11;7;1
143510;Verbreitung, Erwerb, Besitz und Herstellung von Jugendpornographie § 184c Abs. 1 StGB;M;839;260;25;14;5;4;2;0
143510;Verbreitung, Erwerb, Besitz und Herstellung von Jugendpornographie § 184c Abs. 1 StGB;W;241;18;1;1;0;0;0;0
143510;Verbreitung, Erwerb, Besitz und Herstellung von Jugendpornographie § 184c Abs. 1 StGB;X;1,080;278;26;15;5;4;2;0
143511;Verbreitung von Jugendpornographie § 184c Abs. 1 Nr. 1 StGB;M;670;198;17;10;3;3;1;0
143511;Verbreitung von Jugendpornographie § 184c Abs. 1 Nr. 1 StGB;W;190;16;1;1;0;0;0;0
143511;Verbreitung von Jugendpornographie § 184c Abs. 1 Nr. 1 StGB;X;860;214;18;11;3;3;1;0
143512;Besitzverschaffung für andere von Jugendpornographie § 184c Abs. 1 Nr. 2 StGB;M;54;24;6;3;1;1;1;0
143512;Besitzverschaffung für andere von Jugendpornographie § 184c Abs. 1 Nr. 2 StGB;W;25;0;0;0;0;0;0;0
143512;Besitzverschaffung für andere von Jugendpornographie § 184c Abs. 1 Nr. 2 StGB;X;79;24;6;3;1;1;1;0
143513;Herstellung auch ohne Verbreitungsabsicht mit tatsächlichem Geschehen von Jugendpornographie § 184c Abs. 1 Nr. 3 StGB;M;58;25;1;0;1;0;0;0
143513;Herstellung auch ohne Verbreitungsabsicht mit tatsächlichem Geschehen von Jugendpornographie § 184c Abs. 1 Nr. 3 StGB;W;13;1;0;0;0;0;0;0
143513;Herstellung auch ohne Verbreitungsabsicht mit tatsächlichem Geschehen von Jugendpornographie § 184c Abs. 1 Nr. 3 StGB;X;71;26;1;0;1;0;0;0
143514;Herstellung mit Verbreitungsabsicht von Jugendpornographie § 184c Abs. 1 Nr. 4 StGB;M;59;13;1;1;0;0;0;0
143514;Herstellung mit Verbreitungsabsicht von Jugendpornographie § 184c Abs. 1 Nr. 4 StGB;W;14;1;0;0;0;0;0;0
143514;Herstellung mit Verbreitungsabsicht von Jugendpornographie § 184c Abs. 1 Nr. 4 StGB;X;73;14;1;1;0;0;0;0
143520;Verbreitung und Herstellung von Jugendpornographie gewerbs-/bandenmäßig § 184c Abs. 2 StGB;M;12;4;0;0;0;0;0;0
143520;Verbreitung und Herstellung von Jugendpornographie gewerbs-/bandenmäßig § 184c Abs. 2 StGB;W;3;0;0;0;0;0;0;0
143520;Verbreitung und Herstellung von Jugendpornographie gewerbs-/bandenmäßig § 184c Abs. 2 StGB;X;15;4;0;0;0;0;0;0
143530;Besitz oder sich Verschaffen von Jugendpornographie § 184c Abs. 3 StGB;M;677;387;38;14;11;6;6;1
143530;Besitz oder sich Verschaffen von Jugendpornographie § 184c Abs. 3 StGB;W;86;22;2;1;0;1;0;0
143530;Besitz oder sich Verschaffen von Jugendpornographie § 184c Abs. 3 StGB;X;763;409;40;15;11;7;6;1
200000;Rohheitsdelikte und Straftaten gegen die persönliche Freiheit;M;484,542;386,246;32,847;13,488;8,155;4,723;3,694;2,787
200000;Rohheitsdelikte und Straftaten gegen die persönliche Freiheit;W;114,535;92,153;8,927;3,424;2,189;1,284;1,110;920
200000;Rohheitsdelikte und Straftaten gegen die persönliche Freiheit;X;599,077;478,399;41,774;16,912;10,344;6,007;4,804;3,707
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;M;24,304;13,841;304;169;64;34;18;19
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;W;2,374;1,514;74;33;16;13;7;5
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;X;26,678;15,355;378;202;80;47;25;24
210010;Sonstiger Raub § 249 StGB;M;2,343;1,233;25;13;2;3;4;3
210010;Sonstiger Raub § 249 StGB;W;224;129;4;1;1;0;1;1
210010;Sonstiger Raub § 249 StGB;X;2,567;1,362;29;14;3;3;5;4
210020;Sonstiger schwerer Raub § 250 StGB;M;939;489;6;4;0;2;0;0
210020;Sonstiger schwerer Raub § 250 StGB;W;74;37;1;1;0;0;0;0
210020;Sonstiger schwerer Raub § 250 StGB;X;1,013;526;7;5;0;2;0;0
210030;Sonstiger Raub mit Todesfolge § 251 StGB;M;2;1;0;0;0;0;0;0
210030;Sonstiger Raub mit Todesfolge § 251 StGB;W;0;0;0;0;0;0;0;0
210030;Sonstiger Raub mit Todesfolge § 251 StGB;X;2;1;0;0;0;0;0;0
210040;Räuberischer Diebstahl § 252 StGB;M;6,325;4,466;128;64;26;18;11;9
210040;Räuberischer Diebstahl § 252 StGB;W;988;748;55;24;11;12;5;3
210040;Räuberischer Diebstahl § 252 StGB;X;7,313;5,214;183;88;37;30;16;12
210050;Sonstige räuberische Erpressung § 255 StGB;M;2,742;1,495;41;22;13;5;0;1
210050;Sonstige räuberische Erpressung § 255 StGB;W;170;105;2;0;1;0;0;1
210050;Sonstige räuberische Erpressung § 255 StGB;X;2,912;1,600;43;22;14;5;0;2
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;M;73;62;5;2;1;1;0;1
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;W;6;5;0;0;0;0;0;0
211000;Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen;X;79;67;5;2;1;1;0;1
211100;Raub, räuberische Erpressung auf/gegen Geldinstitute (Banken/Sparkassen);M;57;51;5;2;1;1;0;1
211100;Raub, räuberische Erpressung auf/gegen Geldinstitute (Banken/Sparkassen);W;5;4;0;0;0;0;0;0
211100;Raub, räuberische Erpressung auf/gegen Geldinstitute (Banken/Sparkassen);X;62;55;5;2;1;1;0;1
211110;Raub auf Geldinstitute (Banken/Sparkassen) § 249 StGB;M;6;6;0;0;0;0;0;0
211110;Raub auf Geldinstitute (Banken/Sparkassen) § 249 StGB;W;0;0;0;0;0;0;0;0
211110;Raub auf Geldinstitute (Banken/Sparkassen) § 249 StGB;X;6;6;0;0;0;0;0;0
211120;Schwerer Raub auf Geldinstitute (Banken/Sparkassen) § 250 StGB;M;25;22;0;0;0;0;0;0
211120;Schwerer Raub auf Geldinstitute (Banken/Sparkassen) § 250 StGB;W;5;4;0;0;0;0;0;0
211120;Schwerer Raub auf Geldinstitute (Banken/Sparkassen) § 250 StGB;X;30;26;0;0;0;0;0;0
211130;Raub mit Todesfolge auf Geldinstitute (Banken/Sparkassen) § 251 StGB;M;0;0;0;0;0;0;0;0
211130;Raub mit Todesfolge auf Geldinstitute (Banken/Sparkassen) § 251 StGB;W;0;0;0;0;0;0;0;0
211130;Raub mit Todesfolge auf Geldinstitute (Banken/Sparkassen) § 251 StGB;X;0;0;0;0;0;0;0;0
211150;Räuberische Erpressung gegen Geldinstitute (Banken/Sparkassen) § 255 StGB;M;27;24;5;2;1;1;0;1
211150;Räuberische Erpressung gegen Geldinstitute (Banken/Sparkassen) § 255 StGB;W;0;0;0;0;0;0;0;0
211150;Räuberische Erpressung gegen Geldinstitute (Banken/Sparkassen) § 255 StGB;X;27;24;5;2;1;1;0;1
211200;Raub, räuberische Erpressung auf/gegen Postfilialen und -agenturen;M;16;11;0;0;0;0;0;0
211200;Raub, räuberische Erpressung auf/gegen Postfilialen und -agenturen;W;1;1;0;0;0;0;0;0
211200;Raub, räuberische Erpressung auf/gegen Postfilialen und -agenturen;X;17;12;0;0;0;0;0;0
211210;Raub auf Postfilialen und -agenturen § 249 StGB;M;1;1;0;0;0;0;0;0
211210;Raub auf Postfilialen und -agenturen § 249 StGB;W;1;1;0;0;0;0;0;0
211210;Raub auf Postfilialen und -agenturen § 249 StGB;X;2;2;0;0;0;0;0;0
211220;Schwerer Raub auf Postfilialen und -agenturen § 250 StGB;M;7;5;0;0;0;0;0;0
211220;Schwerer Raub auf Postfilialen und -agenturen § 250 StGB;W;0;0;0;0;0;0;0;0
211220;Schwerer Raub auf Postfilialen und -agenturen § 250 StGB;X;7;5;0;0;0;0;0;0
211230;Raub mit Todesfolge auf Postfilialen und -agenturen § 251 StGB;M;0;0;0;0;0;0;0;0
211230;Raub mit Todesfolge auf Postfilialen und -agenturen § 251 StGB;W;0;0;0;0;0;0;0;0
211230;Raub mit Todesfolge auf Postfilialen und -agenturen § 251 StGB;X;0;0;0;0;0;0;0;0
211250;Räuberische Erpressung gegen Postfilialen und -agenturen § 255 StGB;M;8;5;0;0;0;0;0;0
211250;Räuberische Erpressung gegen Postfilialen und -agenturen § 255 StGB;W;0;0;0;0;0;0;0;0
211250;Räuberische Erpressung gegen Postfilialen und -agenturen § 255 StGB;X;8;5;0;0;0;0;0;0
212000;Raub, räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;M;1,564;850;14;8;4;1;1;0
212000;Raub, räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;W;61;31;0;0;0;0;0;0
212000;Raub, räuberische Erpressung auf/gegen sonstige Zahlstellen und Geschäfte;X;1,625;881;14;8;4;1;1;0
212010;Raub auf sonstige Zahlstellen oder Geschäfte § 249 StGB;M;113;77;1;1;0;0;0;0
212010;Raub auf sonstige Zahlstellen oder Geschäfte § 249 StGB;W;9;5;0;0;0;0;0;0
212010;Raub auf sonstige Zahlstellen oder Geschäfte § 249 StGB;X;122;82;1;1;0;0;0;0
212020;Schwerer Raub auf sonstige Zahlstellen oder Geschäfte § 250 StGB;M;577;299;4;1;1;1;1;0
212020;Schwerer Raub auf sonstige Zahlstellen oder Geschäfte § 250 StGB;W;19;10;0;0;0;0;0;0
212020;Schwerer Raub auf sonstige Zahlstellen oder Geschäfte § 250 StGB;X;596;309;4;1;1;1;1;0
212030;Raub mit Todesfolge auf sonstige Zahlstellen oder Geschäfte § 251 StGB;M;0;0;0;0;0;0;0;0
212030;Raub mit Todesfolge auf sonstige Zahlstellen oder Geschäfte § 251 StGB;W;0;0;0;0;0;0;0;0
212030;Raub mit Todesfolge auf sonstige Zahlstellen oder Geschäfte § 251 StGB;X;0;0;0;0;0;0;0;0
212050;Räuberische Erpressung gegen sonstige Zahlstellen oder Geschäfte § 255 StGB;M;310;163;7;5;2;0;0;0
212050;Räuberische Erpressung gegen sonstige Zahlstellen oder Geschäfte § 255 StGB;W;9;2;0;0;0;0;0;0
212050;Räuberische Erpressung gegen sonstige Zahlstellen oder Geschäfte § 255 StGB;X;319;165;7;5;2;0;0;0
212100;Raub, räuberische Erpressung auf/gegen Spielhallen;M;266;180;1;1;0;0;0;0
212100;Raub, räuberische Erpressung auf/gegen Spielhallen;W;15;11;0;0;0;0;0;0
212100;Raub, räuberische Erpressung auf/gegen Spielhallen;X;281;191;1;1;0;0;0;0
212110;Raub auf Spielhallen § 249 StGB;M;28;25;0;0;0;0;0;0
212110;Raub auf Spielhallen § 249 StGB;W;3;3;0;0;0;0;0;0
212110;Raub auf Spielhallen § 249 StGB;X;31;28;0;0;0;0;0;0
212120;Schwerer Raub auf Spielhallen § 250 StGB;M;144;92;1;1;0;0;0;0
212120;Schwerer Raub auf Spielhallen § 250 StGB;W;6;5;0;0;0;0;0;0
212120;Schwerer Raub auf Spielhallen § 250 StGB;X;150;97;1;1;0;0;0;0
212130;Raub mit Todesfolge auf Spielhallen § 251 StGB;M;0;0;0;0;0;0;0;0
212130;Raub mit Todesfolge auf Spielhallen § 251 StGB;W;0;0;0;0;0;0;0;0
212130;Raub mit Todesfolge auf Spielhallen § 251 StGB;X;0;0;0;0;0;0;0;0
212150;Räuberische Erpressung gegen Spielhallen § 255 StGB;M;120;78;0;0;0;0;0;0
212150;Räuberische Erpressung gegen Spielhallen § 255 StGB;W;7;4;0;0;0;0;0;0
212150;Räuberische Erpressung gegen Spielhallen § 255 StGB;X;127;82;0;0;0;0;0;0
212200;Raub, räuberische Erpressung auf/gegen Tankstellen;M;458;210;2;1;1;0;0;0
212200;Raub, räuberische Erpressung auf/gegen Tankstellen;W;17;5;0;0;0;0;0;0
212200;Raub, räuberische Erpressung auf/gegen Tankstellen;X;475;215;2;1;1;0;0;0
212210;Raub auf Tankstellen § 249 StGB;M;33;19;0;0;0;0;0;0
212210;Raub auf Tankstellen § 249 StGB;W;1;1;0;0;0;0;0;0
212210;Raub auf Tankstellen § 249 StGB;X;34;20;0;0;0;0;0;0
212220;Schwerer Raub auf Tankstellen § 250 StGB;M;279;124;0;0;0;0;0;0
212220;Schwerer Raub auf Tankstellen § 250 StGB;W;10;2;0;0;0;0;0;0
212220;Schwerer Raub auf Tankstellen § 250 StGB;X;289;126;0;0;0;0;0;0
212230;Raub mit Todesfolge auf Tankstellen § 251 StGB;M;0;0;0;0;0;0;0;0
212230;Raub mit Todesfolge auf Tankstellen § 251 StGB;W;0;0;0;0;0;0;0;0
212230;Raub mit Todesfolge auf Tankstellen § 251 StGB;X;0;0;0;0;0;0;0;0
212250;Räuberische Erpressung gegen Tankstellen § 255 StGB;M;170;81;2;1;1;0;0;0
212250;Räuberische Erpressung gegen Tankstellen § 255 StGB;W;6;2;0;0;0;0;0;0
212250;Räuberische Erpressung gegen Tankstellen § 255 StGB;X;176;83;2;1;1;0;0;0
213000;Raub, räuberische Erpressung auf/gegen Geld- und Werttransporte;M;38;32;0;0;0;0;0;0
213000;Raub, räuberische Erpressung auf/gegen Geld- und Werttransporte;W;1;0;0;0;0;0;0;0
213000;Raub, räuberische Erpressung auf/gegen Geld- und Werttransporte;X;39;32;0;0;0;0;0;0
213100;Raub, räuberische Erpressung auf/gegen Geld- und Kassenboten;M;38;32;0;0;0;0;0;0
213100;Raub, räuberische Erpressung auf/gegen Geld- und Kassenboten;W;1;0;0;0;0;0;0;0
213100;Raub, räuberische Erpressung auf/gegen Geld- und Kassenboten;X;39;32;0;0;0;0;0;0
213110;Raub auf Geld- und Kassenboten § 249 StGB;M;9;8;0;0;0;0;0;0
213110;Raub auf Geld- und Kassenboten § 249 StGB;W;1;0;0;0;0;0;0;0
213110;Raub auf Geld- und Kassenboten § 249 StGB;X;10;8;0;0;0;0;0;0
213120;Schwerer Raub auf Geld- und Kassenboten § 250 StGB;M;25;21;0;0;0;0;0;0
213120;Schwerer Raub auf Geld- und Kassenboten § 250 StGB;W;0;0;0;0;0;0;0;0
213120;Schwerer Raub auf Geld- und Kassenboten § 250 StGB;X;25;21;0;0;0;0;0;0
213130;Raub mit Todesfolge auf Geld- und Kassenboten § 251 StGB;M;0;0;0;0;0;0;0;0
213130;Raub mit Todesfolge auf Geld- und Kassenboten § 251 StGB;W;0;0;0;0;0;0;0;0
213130;Raub mit Todesfolge auf Geld- und Kassenboten § 251 StGB;X;0;0;0;0;0;0;0;0
213150;Räuberische Erpressung gegen Geld- und Kassenboten § 255 StGB;M;4;3;0;0;0;0;0;0
213150;Räuberische Erpressung gegen Geld- und Kassenboten § 255 StGB;W;0;0;0;0;0;0;0;0
213150;Räuberische Erpressung gegen Geld- und Kassenboten § 255 StGB;X;4;3;0;0;0;0;0;0
213200;Raub, räuberische Erpressung auf/gegen Spezialgeldtransportfahrzeuge;M;0;0;0;0;0;0;0;0
213200;Raub, räuberische Erpressung auf/gegen Spezialgeldtransportfahrzeuge;W;0;0;0;0;0;0;0;0
213200;Raub, räuberische Erpressung auf/gegen Spezialgeldtransportfahrzeuge;X;0;0;0;0;0;0;0;0
213210;Raub auf Spezialgeldtransportfahrzeuge § 249 StGB;M;0;0;0;0;0;0;0;0
213210;Raub auf Spezialgeldtransportfahrzeuge § 249 StGB;W;0;0;0;0;0;0;0;0
213210;Raub auf Spezialgeldtransportfahrzeuge § 249 StGB;X;0;0;0;0;0;0;0;0
213220;Schwerer Raub auf Spezialgeldtransportfahrzeuge § 250 StGB;M;0;0;0;0;0;0;0;0
213220;Schwerer Raub auf Spezialgeldtransportfahrzeuge § 250 StGB;W;0;0;0;0;0;0;0;0
213220;Schwerer Raub auf Spezialgeldtransportfahrzeuge § 250 StGB;X;0;0;0;0;0;0;0;0
213230;Raub mit Todesfolge auf Spezialgeldtransportfahrzeuge § 251 StGB;M;0;0;0;0;0;0;0;0
213230;Raub mit Todesfolge auf Spezialgeldtransportfahrzeuge § 251 StGB;W;0;0;0;0;0;0;0;0
213230;Raub mit Todesfolge auf Spezialgeldtransportfahrzeuge § 251 StGB;X;0;0;0;0;0;0;0;0
213250;Räuberische Erpressung gegen Spezialgeldtransportfahrzeuge § 255 StGB;M;0;0;0;0;0;0;0;0
213250;Räuberische Erpressung gegen Spezialgeldtransportfahrzeuge § 255 StGB;W;0;0;0;0;0;0;0;0
213250;Räuberische Erpressung gegen Spezialgeldtransportfahrzeuge § 255 StGB;X;0;0;0;0;0;0;0;0
214000;Räuberischer Angriff auf Kraftfahrer § 316a StGB;M;111;78;2;2;0;0;0;0
214000;Räuberischer Angriff auf Kraftfahrer § 316a StGB;W;3;0;0;0;0;0;0;0
214000;Räuberischer Angriff auf Kraftfahrer § 316a StGB;X;114;78;2;2;0;0;0;0
214079;Räuberischer Angriff auf sonstige Kraftfahrer;M;56;40;2;2;0;0;0;0
214079;Räuberischer Angriff auf sonstige Kraftfahrer;W;0;0;0;0;0;0;0;0
214079;Räuberischer Angriff auf sonstige Kraftfahrer;X;56;40;2;2;0;0;0;0
214100;Beraubung von Taxifahrern;M;59;40;0;0;0;0;0;0
214100;Beraubung von Taxifahrern;W;3;0;0;0;0;0;0;0
214100;Beraubung von Taxifahrern;X;62;40;0;0;0;0;0;0
216000;Handtaschenraub;M;405;225;4;2;1;1;0;0
216000;Handtaschenraub;W;38;15;1;1;0;0;0;0
216000;Handtaschenraub;X;443;240;5;3;1;1;0;0
216010;Handtaschenraub § 249 StGB;M;356;197;4;2;1;1;0;0
216010;Handtaschenraub § 249 StGB;W;31;12;1;1;0;0;0;0
216010;Handtaschenraub § 249 StGB;X;387;209;5;3;1;1;0;0
216020;Handtaschenraub § 250 StGB;M;51;26;0;0;0;0;0;0
216020;Handtaschenraub § 250 StGB;W;4;3;0;0;0;0;0;0
216020;Handtaschenraub § 250 StGB;X;55;29;0;0;0;0;0;0
216030;Handtaschenraub mit Todesfolge § 251 StGB;M;2;1;0;0;0;0;0;0
216030;Handtaschenraub mit Todesfolge § 251 StGB;W;0;0;0;0;0;0;0;0
216030;Handtaschenraub mit Todesfolge § 251 StGB;X;2;1;0;0;0;0;0;0
216050;Räuberische Erpressung bei Handtaschenraub § 255 StGB;M;3;2;0;0;0;0;0;0
216050;Räuberische Erpressung bei Handtaschenraub § 255 StGB;W;3;0;0;0;0;0;0;0
216050;Räuberische Erpressung bei Handtaschenraub § 255 StGB;X;6;2;0;0;0;0;0;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;M;9,055;3,663;43;28;10;1;1;3
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;W;611;264;5;2;2;1;0;0
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;X;9,666;3,927;48;30;12;2;1;3
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;M;5,079;2,098;20;14;4;0;0;2
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;W;372;182;4;2;1;1;0;0
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;X;5,451;2,280;24;16;5;1;0;2
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;M;1,934;736;7;6;0;0;1;0
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;W;92;43;0;0;0;0;0;0
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;X;2,026;779;7;6;0;0;1;0
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;M;0;0;0;0;0;0;0;0
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;W;0;0;0;0;0;0;0;0
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;X;0;0;0;0;0;0;0;0
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;M;2,717;924;16;8;6;1;0;1
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;W;168;45;1;0;1;0;0;0
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;X;2,885;969;17;8;7;1;0;1
218000;Raub zur Erlangung von Betäubungsmitteln;M;204;108;0;0;0;0;0;0
218000;Raub zur Erlangung von Betäubungsmitteln;W;7;2;0;0;0;0;0;0
218000;Raub zur Erlangung von Betäubungsmitteln;X;211;110;0;0;0;0;0;0
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;M;65;31;0;0;0;0;0;0
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;W;5;2;0;0;0;0;0;0
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;X;70;33;0;0;0;0;0;0
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;M;61;31;0;0;0;0;0;0
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;W;1;0;0;0;0;0;0;0
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;X;62;31;0;0;0;0;0;0
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;M;0;0;0;0;0;0;0;0
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;W;0;0;0;0;0;0;0;0
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;X;0;0;0;0;0;0;0;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;M;83;48;0;0;0;0;0;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;W;1;0;0;0;0;0;0;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;X;84;48;0;0;0;0;0;0
219000;Raubüberfälle in Wohnungen;M;2,309;1,772;36;24;7;2;1;2
219000;Raubüberfälle in Wohnungen;W;262;210;7;5;1;0;1;0
219000;Raubüberfälle in Wohnungen;X;2,571;1,982;43;29;8;2;2;2
219010;Raub in Wohnungen § 249 StGB;M;920;729;20;13;5;1;0;1
219010;Raub in Wohnungen § 249 StGB;W;122;103;4;3;0;0;1;0
219010;Raub in Wohnungen § 249 StGB;X;1,042;832;24;16;5;1;1;1
219020;Schwerer Raub in Wohnungen § 250 StGB;M;806;583;11;7;2;0;1;1
219020;Schwerer Raub in Wohnungen § 250 StGB;W;74;52;2;1;1;0;0;0
219020;Schwerer Raub in Wohnungen § 250 StGB;X;880;635;13;8;3;0;1;1
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;M;0;0;0;0;0;0;0;0
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;W;0;0;0;0;0;0;0;0
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;X;0;0;0;0;0;0;0;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;M;619;491;6;5;0;1;0;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;W;66;55;1;1;0;0;0;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;X;685;546;7;6;0;1;0;0
220000;Körperverletzung §§ 223-227, 229, 231 StGB;M;366,445;285,916;21,557;8,791;5,276;3,041;2,458;1,991
220000;Körperverletzung §§ 223-227, 229, 231 StGB;W;91,934;73,144;6,794;2,546;1,623;984;887;754
220000;Körperverletzung §§ 223-227, 229, 231 StGB;X;458,379;359,060;28,351;11,337;6,899;4,025;3,345;2,745
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;M;64;60;10;0;2;3;3;2
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;W;19;19;5;2;2;0;0;1
